quadrant,scene_name_zh,scene_name_en,industry_code,source_major_code,source_major_name,process_step,value_score,difficulty_score,labor_urgency,scale_potential,superhuman_value,operation_complexity,structure_level,fault_tolerance,takt_pressure,l3_extracted,guide_generated
Q3-可填充,分选分级-天然鬃毛-按长度粗细,Sorting-NaturalBristles-ByLengthAndThickness,41-00-4111,41,其他制造业,原料分选,2.67,1.5,3,2,3,2,3,4,4,False,False
Q3-可填充,切割码垛-泡沫板材-轻质大体积,CuttingPalletizing-FoamBoard-LightBulky,29-00-2924,29,橡胶和塑料制品业,切割,2.33,1.0,2,3,2,2,4,5,4,False,False
Q3-可填充,模具清洗-巧克力成型-残留清除,MoldCleaning-ChocolateMolding-ResidueRemoval,14-00-1421,14,食品制造业,成型,2.33,1.25,2,3,2,2,4,4,4,False,False
Q3-可填充,成品包装-雪茄盒-精致装盒,Packaging-CigarBox-DelicatePacking,16-169-1690,16,烟草制品业,包装入库,2.33,1.5,2,2,3,3,4,4,4,True,True
Q3-可填充,装配定制-残疾人座车个性化组装-小批量多规格,CustomAssembly-WheelchairPersonalized-LowVolumeMultiSpec,37-376-3762,37,铁路、船舶、航空航天和其他运输设备制造业,组装调试,2.0,1.5,2,2,2,3,3,4,5,False,False
Q4-暂缓,物料配送-印染助剂桶-车间多点巡回,MaterialDelivery-DyeingAuxiliaryBarrels-MultiPointPatrol,17-171-1713,17,纺织业,染色,3.67,1.75,4,4,3,2,3,4,3,False,False
Q4-暂缓,裁片分拣配送-裁剪后区-多款多色,CutPieceSorting-PostCuttingArea-MultiStyleColor,18-00-00,18,纺织服装、服饰业,裁剪下料,3.67,1.75,3,4,4,2,3,4,3,False,False
Q4-暂缓,成品装箱码垛-出货区-多SKU混装,CartonPacking-ShippingArea-MultiSKUMixed,18-00-00,18,纺织服装、服饰业,成品出库,3.67,1.75,4,4,3,2,3,3,4,False,False
Q4-暂缓,线头修剪-缝制后整理-全件巡检,ThreadTrimming-PostSewingFinishing-FullGarmentScan,18-00-00,18,纺织服装、服饰业,缝制加工,3.67,1.75,3,4,4,3,4,4,3,False,False
Q4-暂缓,充绒封口-羽绒制品-粉尘控制,FillingSealing-DownProduct-DustControl,19-00-1942,19,皮革、毛皮、羽毛及其制品和制鞋业,称量充绒,3.67,1.75,3,4,4,2,4,3,3,False,False
Q4-暂缓,浸渍操作-防腐木材-有毒液体,Impregnation-PreservativeTreatment-ToxicLiquid,20-201-2019,20,木材加工和木、竹、藤、棕、草制品业,真空加压浸渍,3.67,1.75,5,2,4,3,4,2,5,False,False
Q4-暂缓,高温炭化-竹炭制品-窑炉操作,Carbonization-BambooCharcoal-KilnOperation,20-204-2041,20,木材加工和木、竹、藤、棕、草制品业,炭化烧制,3.67,1.75,5,2,4,3,4,2,5,True,True
Q4-暂缓,搬运堆叠-废纸原料包-重载拆包,Handling-WastePaperBales-HeavyUnpacking,22-222-2221,22,造纸和纸制品业,浆料储存,3.67,1.75,4,4,3,3,3,4,4,False,False
Q4-暂缓,上料换卷-原纸大卷-重载定位,RollLoading-MasterRoll-HeavyPositioning,22-223-2239,22,造纸和纸制品业,分切,3.67,1.75,4,4,3,3,4,3,4,False,False
Q4-暂缓,裁切上下料-切纸机-大尺寸重载,CuttingLoadUnload-Guillotine-LargeSizeHeavy,23-231-00,23,印刷和记录媒介复制业,裁切,3.67,1.75,4,4,3,2,4,3,3,False,False
Q4-暂缓,上料投放-煤球成型机-粉尘飞扬环境,MaterialFeeding-CoalBriquetteMachine-DustyEnvironment,25-252-2524,25,石油、煤炭及其他燃料加工业,成型,3.67,1.75,5,3,3,2,3,4,3,False,False
Q4-暂缓,码垛搬运-煤球成品-重载规则堆叠,Palletizing-CoalBriquettes-HeavyLoadStacking,25-252-2524,25,石油、煤炭及其他燃料加工业,包装,3.67,1.75,4,4,3,2,3,4,3,False,False
Q4-暂缓,上料投放-生物质破碎机-秸秆废料进料,MaterialFeeding-BiomassCrusher-StrawWasteInfeed,25-254-2541,25,石油、煤炭及其他燃料加工业,破碎,3.67,1.75,4,4,3,2,3,4,3,True,True
Q4-暂缓,阀门操作-生物质热解装置-高温裂解区,ValveOperation-BiomassPyrolysis-HighTempCrackingZone,25-254-2541,25,石油、煤炭及其他燃料加工业,发酵/热解,3.67,1.75,4,3,4,3,4,3,4,False,False
Q4-暂缓,试剂配制-化学试剂-高纯度要求,ReagentPreparation-ChemicalReagent-HighPurity,26-00-2661,26,化学原料和化学制品制造业,配制稀释,3.67,1.75,4,3,4,4,5,3,4,False,False
Q4-暂缓,净选分拣-中药材根茎类-异物剔除,CleaningSorting-HerbalRootStem-ForeignMatterRemoval,27-273-2730,27,医药制造业,净选分拣,3.67,1.75,3,4,4,3,3,4,4,False,False
Q4-暂缓,敷料裁切-无纺布医用敷料-多规格换型,DressingCutting-NonwovenMedicalDressing-MultiSpecChangeover,27-277-2770,27,医药制造业,裁切成型,3.67,1.75,3,4,4,3,4,3,4,False,False
Q4-暂缓,粉碎过筛-原料药干燥后-粒度控制,CrushingSieving-APIDried-ParticleSizeControl,27-271-2710,27,医药制造业,粉碎过筛,3.67,1.75,4,3,4,3,4,3,4,False,False
Q4-暂缓,搬运码垛-短纤包装袋-50kg重载,Palletizing-StapleFiberBags-50kgHeavy,28-282-00,28,化学纤维制造业,切断打包,3.67,1.75,4,4,3,2,4,3,3,True,True
Q4-暂缓,清洁维护-纺丝甬道-高温密闭,CleaningMaintenance-SpinningChannel-HighTempEnclosed,28-00-2826,28,化学纤维制造业,干法纺丝,3.67,1.75,5,2,4,4,4,3,5,False,False
Q4-暂缓,检测分级-丝饼条干-自动分拣,GradingInspection-YarnEvenness-AutoSorting,28-282-00,28,化学纤维制造业,外观检验,3.67,1.75,3,4,4,2,4,3,3,False,False
Q4-暂缓,搬运装模-轮胎成型鼓-多规格换型,DrumLoading-TireBuilding-MultiSpecChange,29-00-2911,29,橡胶和塑料制品业,成型,3.67,1.75,3,4,4,3,4,3,4,False,False
Q4-暂缓,坯料上料-加热炉入口-高温重载,BilletLoading-FurnaceEntrance-HighTempHeavyLoad,32-325-00,32,有色金属冶炼和压延加工业,加热,3.67,1.75,4,4,3,2,4,3,3,False,False
Q4-暂缓,模具喷涂-铸造车间-高温脱模剂,MoldSpraying-CastingWorkshop-HighTempReleaseAgent,32-321-00,32,有色金属冶炼和压延加工业,铸锭,3.67,1.75,4,4,3,2,4,3,3,False,False
Q4-暂缓,铸锭锯切-锯切机-重载搬运,IngotSawing-SawingMachine-HeavyHandling,32-325-00,32,有色金属冶炼和压延加工业,剪切,3.67,1.75,4,4,3,2,4,3,3,False,False
Q4-暂缓,操作控制-浮选槽液位调节-多槽联动,Operation-FlotationCellLevelControl-MultiCellLinked,8-00-00,8,黑色金属矿采选业,选别作业,3.67,1.75,3,4,4,3,4,3,4,False,False
Q4-暂缓,操作控制-阀门远程操控-分散多点,Operation-ValveRemoteControl-DistributedMultiPoint,8-00-00,8,黑色金属矿采选业,选别作业,3.67,1.75,3,4,4,3,4,3,4,False,False
Q4-暂缓,取样检测-井下岩芯-地质勘探现场,Sampling-UndergroundCoreSample-GeologicalExplorationSite,9-91-00,9,有色金属矿采选业,地质勘探,3.67,1.75,4,3,4,3,2,4,5,False,False
Q4-暂缓,包装封口-石墨粉袋装-防尘密封操作,BagSealing-GraphitePowderPackaging-DustproofSealingOperation,10-00-1092,10,非金属矿采选业,分级包装,3.67,1.75,4,3,4,3,4,4,3,True,True
Q4-暂缓,地质编录-露天采场-岩层信息采集,GeologicalLogging-OpenPitMine-RockFormationDataCollection,10-00-00,10,非金属矿采选业,勘探定位,3.67,1.75,4,3,4,3,2,4,5,False,False
Q4-暂缓,筛分设备清堵-矿石筛选线-堵塞疏通处理,ScreenUnclogging-OreScreeningLine-BlockageClearing,10-00-00,10,非金属矿采选业,破碎筛分,3.67,1.75,4,4,3,3,3,4,4,True,True
Q4-暂缓,搬运配送-地下矿山-支护材料,MaterialDelivery-UndergroundMine-SupportMaterials,11-119-1190,11,开采专业及辅助性活动,铲装运输,3.67,1.75,5,3,3,2,2,4,4,False,False
Q4-暂缓,采样分析-选矿车间-多点巡回,Sampling-ConcentratorPlant-MultiPointRounds,11-119-1190,11,开采专业及辅助性活动,选矿加工,3.67,1.75,3,4,4,3,3,4,4,False,False
Q4-暂缓,原料分拣-蔬果罐头-人工挑选,IngredientSorting-VegetableFruitCan-ManualSelection,14-00-1453,14,食品制造业,分拣,3.67,1.75,3,4,4,2,3,4,3,True,True
Q4-暂缓,搬运投料-食品机械车间-不锈钢部件,MaterialHandling-FoodMachineWorkshop-StainlessParts,35-353-3531,35,专用设备制造业,原料入库,3.67,1.75,3,5,3,2,3,3,4,False,False
Q4-暂缓,喷涂作业-飞机部件涂装-洁净防护涂层,SprayCoating-AircraftComponents-CleanProtectiveCoat,37-374-3741,37,铁路、船舶、航空航天和其他运输设备制造业,零部件制造,3.67,1.75,4,3,4,3,4,3,4,True,False
Q4-暂缓,铁芯叠装-大型变压器-重载精密,CoreStacking-LargeTransformer-HeavyPrecision,38-382-3821,38,电气机械和器材制造业,铁芯叠装,3.67,1.75,4,3,4,3,4,3,4,False,False
Q4-暂缓,剥皮回收-废旧线缆-铜铝芯分离,Stripping-ScrapCable-CopperAluminumRecovery,42-421-4210,42,废弃资源综合利用业,人工拆解,3.67,1.75,4,4,3,3,3,4,4,False,False
Q4-暂缓,化学水处理操作-发电厂化学车间-酸碱腐蚀环境,ChemicalWaterTreatment-PowerPlantChemicalWorkshop-AcidAlkaliCorrosion,44-441-4411,44,电力、热力生产和供应业,药剂配制,3.67,1.75,4,4,3,3,4,3,4,False,False
Q4-暂缓,钢瓶搬运-LPG气瓶-重载码垛,CylinderHandling-LPGBottle-HeavyLoadPalletizing,45-00-4512,45,燃气生产和供应业,仓储,3.67,1.75,4,4,3,2,3,4,3,False,False
Q4-暂缓,阀门操作-管网蝶阀/闸阀-远程无人站,ValveOperation-PipelineGateValve-RemoteUnmannedStation,46-461-4610,46,水的生产和供应业,管网配水,3.67,1.75,3,4,4,3,4,3,4,False,False
Q4-暂缓,上料补充-卷接机组-盘纸烟丝,MaterialLoading-CigaretteMaker-PaperBobbin,16-162-1620,16,烟草制品业,卷接成型,3.67,2.0,3,5,3,3,4,3,3,False,False
Q4-暂缓,填充铺展-被芯填充物-双臂协作铺平,FillingSpread-QuiltCoreFiller-DualArmCoordSpread,17-177-1771,17,纺织业,填充铺展,3.67,2.0,4,4,3,3,4,3,3,False,False
Q4-暂缓,定型机进出布-染整后整理-大幅面操作,StenterFrameLoadUnload-DyeFinishing-LargeFabricHandling,17-175-1752,17,纺织业,定型,3.67,2.0,4,4,3,3,4,3,3,True,True
Q4-暂缓,铺布拉料-裁剪台-大幅宽多层,FabricSpreading-CuttingTable-WideMultiLayer,18-00-00,18,纺织服装、服饰业,裁剪下料,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,针织定型-定型机上下件-高温蒸汽,KnittingShaping-ShapingMachineLoading-HighTempSteam,18-182-00,18,纺织服装、服饰业,整烫定型,3.67,2.0,5,3,3,3,4,3,3,False,False
Q4-暂缓,砂光检测-人造板表面-连续产线,SandingInspection-ParticleBoardSurface-ContinuousLine,20-202-2023,20,木材加工和木、竹、藤、棕、草制品业,裁边砂光,3.67,2.0,3,4,4,2,4,3,2,False,False
Q4-暂缓,分等检测-木地板成品-多项目综合,GradingInspection-WoodFlooringFinished-MultiItemComprehensive,20-203-2034,20,木材加工和木、竹、藤、棕、草制品业,分等检测,3.67,2.0,3,4,4,2,4,3,2,False,False
Q4-暂缓,纤维分离-纤维板制造-高温高湿,FiberSeparation-FiberboardProduction-HighTempHumid,20-202-2022,20,木材加工和木、竹、藤、棕、草制品业,纤维分离,3.67,2.0,5,2,4,3,4,2,4,False,False
Q4-暂缓,折弯成型-金属板材-多折角,Bending-MetalSheet-MultiAngle,21-213-2130,21,家具制造业,折弯冲压,3.67,2.0,4,4,3,3,4,3,3,False,False
Q4-暂缓,装配穿衣-娃娃玩具-柔性布料,AssemblyDressing-DollToy-FlexibleFabric,24-245-2455,24,文教、工美、体育和娱乐用品制造业,装配穿衣,3.67,2.0,3,5,3,4,4,4,3,False,False
Q4-暂缓,装配紧固-童车产品-轮轴安装,AssemblyFastening-ChildVehicle-WheelAxle,24-245-2456,24,文教、工美、体育和娱乐用品制造业,轮轴安装,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,分装灌注-化学试剂瓶-多规格,Dispensing-ReagentBottle-MultiSpec,26-00-2661,26,化学原料和化学制品制造业,分装,3.67,2.0,4,4,3,3,4,3,3,False,False
Q4-暂缓,装盒理瓶-西林瓶注射剂-高速线,CartoonBottling-VialInjection-HighSpeedLine,27-272-2720,27,医药制造业,内包装,3.67,2.0,3,4,4,2,4,3,2,False,False
Q4-暂缓,胶囊充填-硬胶囊制剂-粉末充填,CapsuleFilling-HardCapsule-PowderFilling,27-272-2720,27,医药制造业,压片灌装,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,兽药投料-饲料添加剂预混-大批量配料,VetDrugCharging-FeedAdditivePremix-LargeBatchFormulation,27-275-2750,27,医药制造业,称量配料,3.67,2.0,3,4,4,3,4,2,4,False,False
Q4-暂缓,投料配料-聚合原料-化学品接触,MaterialFeeding-PolymerRawMaterial-ChemicalContact,28-282-00,28,化学纤维制造业,配料混合,3.67,2.0,4,3,4,3,4,2,4,False,False
Q4-暂缓,清洗更换-喷丝板组件-化学溶剂,CleaningReplacement-SpinneretAssembly-ChemicalSolvent,28-282-00,28,化学纤维制造业,熔融纺丝,3.67,2.0,4,3,4,4,4,2,5,False,False
Q4-暂缓,称量投料-母粒添加剂-精确配比,WeighingFeeding-MasterbatchAdditives-PreciseDosing,28-282-00,28,化学纤维制造业,配料混合,3.67,2.0,3,4,4,3,4,2,4,False,False
Q4-暂缓,编织操作-塑料编织袋-多机巡回,WeavingOp-PlasticWovenBag-MultiMachinePatrol,29-00-2923,29,橡胶和塑料制品业,编织,3.67,2.0,3,4,4,4,4,3,4,True,True
Q4-暂缓,搬运堆垛-石膏板-轻质易损,Stacking-GypsumBoard-LightFragile,30-302-3024,30,非金属矿物制品业,堆垛,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,搬运装窑-卫生陶瓷-大件易损,KilnLoading-SanitaryCeramics-LargeFragile,30-307-3072,30,非金属矿物制品业,烧成,3.67,2.0,4,4,3,3,4,2,4,False,False
Q4-暂缓,轧辊更换-热轧机-重型设备维护,RollChange-HotRollingMill-HeavyEquipmentMaintenance,32-325-00,32,有色金属冶炼和压延加工业,热轧,3.67,2.0,4,4,3,4,4,2,5,False,False
Q4-暂缓,巡检监测-钻井泥浆系统-参数监控,Inspection-DrillingMudSystem-ParameterMonitoring,11-112-1120,11,开采专业及辅助性活动,钻井施工,3.67,2.0,4,3,4,3,3,3,4,False,False
Q4-暂缓,测录井数据采集-钻井平台-高危环境,WellLogging-DrillingPlatform-HighRiskEnvironment,11-112-1120,11,开采专业及辅助性活动,测井录井,3.67,2.0,4,3,4,3,3,3,4,False,False
Q4-暂缓,食用菌分拣-鲜香菇-形态不规则,MushroomSorting-FreshShiitake-IrregularShape,13-137-1372,13,农副食品加工业,分级分拣,3.67,2.0,3,4,4,3,3,4,3,False,False
Q4-暂缓,灌装操作-调味品-定量分装,Filling-Condiments-QuantitativeDosing,14-00-1462,14,食品制造业,灌装,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,糖浆熬煮-糖果生产-高温监控,SyrupBoiling-CandyProduction-HighTempMonitor,14-00-1421,14,食品制造业,熬煮,3.67,2.0,4,3,4,3,4,2,4,False,False
Q4-暂缓,匀堆拼配-精制车间-大批量翻动,BlendingPiling-RefiningWorkshop-BulkTurning,15-153-1530,15,酒、饮料和精制茶制造业,匀堆拼配,3.67,2.0,4,3,4,3,3,3,4,True,True
Q4-暂缓,固体饮料称量包装-配料车间-多品种切换,PowderWeighingPacking-BatchingRoom-MultiVariety,15-00-1525,15,酒、饮料和精制茶制造业,配料称量,3.67,2.0,4,3,4,3,4,2,4,False,False
Q4-暂缓,装配拧紧-建筑五金配件-多规格螺栓,AssemblyTightening-BuildingHardware-MultiSpecBolts,33-335-3351,33,金属制品业,装配拧紧,3.67,2.0,3,4,4,4,4,4,3,False,False
Q4-暂缓,密封件安装-液压缸-O型圈装配,SealInstallation-HydraulicCylinder-ORingAssembly,34-348-3481,34,通用设备制造业,密封件装配,3.67,2.0,3,5,3,4,5,3,3,False,False
Q4-暂缓,电梯轿厢装配-乘客电梯-多部件安装,ElevatorCarAssembly-PassengerElevator-MultiComponent,34-343-3435,34,通用设备制造业,轿厢总装,3.67,2.0,3,4,4,4,4,3,4,False,False
Q4-暂缓,零件加工上下料-机械零部件-多工序流转,PartsLoadUnload-MechanicalComponents-MultiProcess,34-348-3484,34,通用设备制造业,车削,3.67,2.0,3,5,3,3,4,3,3,False,False
Q4-暂缓,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,35,专用设备制造业,原料入库,3.67,2.0,4,4,3,3,3,3,4,True,False
Q4-暂缓,装配接线-印刷机电气柜-多规格线缆,WiringAssembly-PrintingMachineElectricalCabinet-MultiCable,35-354-3542,35,专用设备制造业,接线,3.67,2.0,3,4,4,4,4,3,4,False,False
Q4-暂缓,涂胶密封-车身接缝-连续走线,SealantApplication-BodySeam-ContinuousPath,36-361-00,36,汽车制造业,焊装,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,漆面精修-涂装缺陷-点位抛光,PaintRepair-Defect-SpotPolish,36-361-00,36,汽车制造业,涂装,3.67,2.0,3,4,4,4,4,3,4,False,False
Q4-暂缓,零件上料-白车身焊装-多工位切换,PartLoading-BIWWelding-MultiStation,36-361-00,36,汽车制造业,焊装,3.67,2.0,3,5,3,3,4,3,3,False,False
Q4-暂缓,装配安装-高铁车厢内饰板-狭窄通道双臂协作,InteriorPanelInstallation-HSRCarriage-NarrowAisleBimanual,37-371-3711,37,铁路、船舶、航空航天和其他运输设备制造业,车厢内装,3.67,2.0,3,4,4,4,4,3,4,False,False
Q4-暂缓,搬运码垛-PCB板材-防静电洁净,Palletizing-PCBPanels-ESDCleanroom,39-00-3982,39,计算机、通信和其他电子设备制造业,成型,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,组装安装-智能无人机-多轴电机及螺旋桨,DroneAssembly-MultiAxisMotor-PropellerInstallation,39-00-3963,39,计算机、通信和其他电子设备制造业,电机安装,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,装配插接-电视机背板连接器-多规格接口,TVBackpanelAssembly-Connector-MultiTypeInterface,39-00-3951,39,计算机、通信和其他电子设备制造业,整机装配,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,贴装辅料-导热硅脂/散热片-定量定位涂覆,ThermalMaterialApplication-ThermalPaste-QuantitativePositioning,39-00-3911,39,计算机、通信和其他电子设备制造业,组装装配,3.67,2.0,3,4,4,3,4,3,3,False,False
Q4-暂缓,环境监测仪部署-野外站点-恶劣环境安装,EnvironmentalMonitorDeployment-FieldStation-HarshConditionInstallation,40-402-4021,40,仪器仪表制造业,检测测试,3.67,2.0,4,3,4,4,2,4,5,False,False
Q4-暂缓,投料操作-熔炼炉-废金属加料,Charging-MeltingFurnace-ScrapMetalLoading,42-421-4210,42,废弃资源综合利用业,熔炼提纯,3.67,2.0,5,3,3,3,4,2,4,False,False
Q4-暂缓,升压站设备操作-发电厂升压变压器-高压隔离开关,StepUpSubstationOperation-PowerPlantTransformer-HighVoltageDisconnector,44-441-00,44,电力、热力生产和供应业,倒闸操作,3.67,2.0,3,4,4,3,4,2,4,False,False
Q4-暂缓,阀门操作-热力管网阀门井-高温手轮旋拧,ValveOperation-HeatingPipelineValvePit-HighTempHandwheel,44-443-4430,44,电力、热力生产和供应业,阀门调节,3.67,2.0,4,4,3,3,3,3,4,True,False
Q4-暂缓,绷帮成型-皮鞋制造-多工位操作,LastingShaping-LeatherShoe-MultiStation,19-00-1952,19,皮革、毛皮、羽毛及其制品和制鞋业,绷帮成型,3.67,2.25,3,5,3,4,4,3,3,True,True
Q4-暂缓,分等定级-锯材外观-多规格判定,Grading-SawnTimber-MultiSpecQuality,20-201-2011,20,木材加工和木、竹、藤、棕、草制品业,分等定级,3.67,2.25,3,4,4,3,3,3,3,False,False
Q4-暂缓,宝石镶嵌-珠宝首饰-爪镶定位,GemSetting-Jewelry-ProngMounting,24-243-2438,24,文教、工美、体育和娱乐用品制造业,宝石镶嵌,3.67,2.25,3,4,4,5,4,2,5,False,False
Q4-暂缓,装药混合-火药炸药-防爆遥操,ExplosivesMixing-Gunpowder-RemoteAntiExplosion,26-00-2671,26,化学原料和化学制品制造业,混药,3.67,2.25,5,2,4,3,4,1,4,False,False
Q4-暂缓,搬运翻转-石材大板-重型异形,Handling-StoneSlabs-HeavyIrregular,30-303-3032,30,非金属矿物制品业,大板切割,3.67,2.25,4,4,3,3,3,2,4,False,False
Q4-暂缓,搬运码垛-平板玻璃-大尺寸易碎,Handling-FlatGlass-LargeFragile,30-304-3041,30,非金属矿物制品业,切割,3.67,2.25,4,4,3,3,4,2,3,False,False
Q4-暂缓,铺层操作-玻璃钢制品-手糊成型,Layup-FRP-HandLayup,30-306-3062,30,非金属矿物制品业,玻纤铺层,3.67,2.25,4,3,4,4,3,3,4,False,False
Q4-暂缓,搬运码垛-日用陶瓷-多品种轻量,Palletizing-Tableware-MultiVarietyLight,30-307-3074,30,非金属矿物制品业,包装,3.67,2.25,3,4,4,3,3,3,3,False,False
Q4-暂缓,抽油机维护-游梁式抽油机-皮带更换及调整,PumpjackMaintenance-BeamPumpingUnit-BeltReplacementAndAdjustment,7-00-711,7,石油和天然气开采业,设备维护,3.67,2.25,3,5,3,4,3,3,4,False,False
Q4-暂缓,维护保养-浮选机搅拌器-湿滑腐蚀环境,Maintenance-FlotationAgitator-WetCorrosiveEnvironment,9-91-00,9,有色金属矿采选业,选矿,3.67,2.25,4,4,3,4,3,3,4,False,False
Q4-暂缓,冰淇淋脱模-冷冻成型-低温操作,IceCreamDemolding-FrozenMolding-LowTempOperation,14-00-1493,14,食品制造业,脱模,3.67,2.25,4,4,3,3,4,3,2,False,False
Q4-暂缓,饺子成型-速冻水饺-双工位包制,DumplingForming-FrozenDumplings-DualStation,14-00-1432,14,食品制造业,成型,3.67,2.25,3,5,3,4,4,3,3,False,False
Q4-暂缓,阀门装配-水暖管道零件-密封测试,ValveAssembly-PlumbingParts-SealingTest,33-335-3352,33,金属制品业,阀芯装配,3.67,2.25,3,4,4,4,4,3,3,False,False
Q4-暂缓,重型部件翻身-大型铸锻件-多吊点协作,HeavyPartTurning-LargeCastingForging-MultiPointLifting,35-351-00,35,专用设备制造业,粗加工,3.67,2.25,5,3,3,3,3,2,4,False,False
Q4-暂缓,装配紧固-变速箱总成-齿轮轴系,Assembly-Transmission-GearShaft,36-367-3670,36,汽车制造业,装配,3.67,2.25,3,4,4,4,4,3,3,False,False
Q4-暂缓,搬运安装-高铁转向架构件-重载双臂协作,BogieComponentInstallation-HSRBogie-HeavyLiftBimanual,37-371-3711,37,铁路、船舶、航空航天和其他运输设备制造业,转向架装配,3.67,2.25,3,3,5,4,4,2,4,False,False
Q4-暂缓,舾装安装-船舶机舱管路-狭窄空间双臂协作,OutfittingInstallation-ShipEngineRoomPiping-ConfinedBimanual,37-373-3731,37,铁路、船舶、航空航天和其他运输设备制造业,舾装,3.67,2.25,3,4,4,4,3,3,4,False,False
Q4-暂缓,装配安装-摩托车发动机-多工位总装线,EngineAssembly-Motorcycle-MultiStationLine,37-375-3751,37,铁路、船舶、航空航天和其他运输设备制造业,发动机总装,3.67,2.25,3,4,4,4,4,3,3,False,False
Q4-暂缓,装配安装-飞机机舱内饰-狭窄客舱精密安装,CabinInteriorInstallation-AircraftFuselage-NarrowPrecision,37-374-3741,37,铁路、船舶、航空航天和其他运输设备制造业,内饰安装,3.67,2.25,3,3,5,4,4,2,4,False,False
Q4-暂缓,线圈绕制-配电变压器-换位操作,CoilWinding-DistributionTransformer-TranspositionOp,38-382-3821,38,电气机械和器材制造业,线圈绕制,3.67,2.25,3,4,4,4,4,2,4,False,False
Q4-暂缓,线束插接-仪表内部-多接口连接,WiringConnection-InstrumentInternal-MultiPortPlugging,40-401-4011,40,仪器仪表制造业,整机装配,3.67,2.25,3,4,4,4,4,3,3,False,False
Q4-暂缓,钟表机芯装配-微型零件-高精度组装,WatchMovementAssembly-MicroComponents-HighPrecisionAssembly,40-403-4030,40,仪器仪表制造业,机芯组装,3.67,2.25,4,3,4,5,5,2,4,False,False
Q4-暂缓,组装作业-金属家具-螺栓紧固,Assembly-MetalFurniture-BoltFastening,21-213-2130,21,家具制造业,组装,3.67,2.5,3,4,4,4,3,3,3,False,False
Q4-暂缓,焊接组装-游乐设备-大型钢构,WeldingAssembly-AmusementEquipment-LargeSteelStructure,24-246-2461,24,文教、工美、体育和娱乐用品制造业,焊接组装,3.67,2.5,5,2,4,4,2,2,5,False,False
Q4-暂缓,换筒操作-卷绕机满筒-多工位切换,BobbinChange-WinderFullPackage-MultiStation,28-282-00,28,化学纤维制造业,卷绕成型,3.67,2.5,3,5,3,3,4,2,2,False,False
Q4-暂缓,修边去毛刺-橡胶密封件-精细手工,Deflashing-RubberSeal-FineManual,29-00-2913,29,橡胶和塑料制品业,修边,3.67,2.5,3,4,4,4,3,2,4,False,False
Q4-暂缓,粉末压制-粉末冶金件-洁净精密,PowderCompacting-PMParts-CleanPrecision,33-339-3393,33,金属制品业,压制成型,3.67,2.5,4,3,4,4,4,2,3,False,False
Q4-暂缓,缝纫装配-缝纫机头-精密配合,SewingHeadAssembly-SewingMachine-PrecisionFit,35-355-3553,35,专用设备制造业,部件装配,3.67,2.5,3,4,4,5,4,3,3,True,True
Q4-暂缓,装配安装-航天器部件总装-洁净室精密操作,SpacecraftAssembly-ComponentIntegration-CleanroomPrecision,37-374-3742,37,铁路、船舶、航空航天和其他运输设备制造业,总装集成,3.67,2.5,4,2,5,5,5,1,4,False,False
Q4-暂缓,嵌线操作-电机定子-多槽位交替,WindingInsertion-MotorStator-MultiSlotAlternating,38-381-3812,38,电气机械和器材制造业,嵌线,3.67,2.5,3,4,4,4,4,2,3,False,False
Q4-暂缓,绕线操作-微特电机-精密张力控制,Winding-MicroMotor-PrecisionTensionControl,38-381-3813,38,电气机械和器材制造业,绕线,3.67,2.5,3,4,4,5,4,3,3,False,False
Q4-暂缓,装配插接-雷管电发火头-精密危险,DetonatorAssembly-ElectricIgniter-PrecisionHazard,26-00-2671,26,化学原料和化学制品制造业,成型,3.67,2.75,5,2,4,5,4,1,4,False,False
Q4-暂缓,检修维护-球磨机衬板更换-超重狭窄,Maintenance-BallMillLinerReplacement-SuperHeavyConfined,8-00-00,8,黑色金属矿采选业,磨矿分级,3.67,2.75,5,3,3,5,3,2,4,True,True
Q4-暂缓,成衣折叠装袋-包装线-多规格,GarmentFolding-PackingLine-MultiSize,18-00-00,18,纺织服装、服饰业,包装入库,3.33,1.75,3,4,3,3,4,4,3,False,False
Q4-暂缓,裁切下料-皮革服装-多品种小批量,CuttingBlanking-LeatherGarment-HighMixLowVolume,19-00-1921,19,皮革、毛皮、羽毛及其制品和制鞋业,裁切下料,3.33,1.75,3,3,4,3,4,3,4,False,False
Q4-暂缓,上料装夹-旋切单板-原木定心,Loading-VeneerRotaryCutting-LogCentering,20-201-2013,20,木材加工和木、竹、藤、棕、草制品业,定心装夹,3.33,1.75,4,3,3,3,4,3,4,False,False
