scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis
巡检监测-连铸机区域-高温辐射水汽环境,Inspection-ContinuousCastingMachine-HighTempSteam,31-312-3120,铁水接收→铁水预处理→转炉/电炉装料→吹炼熔炼→炉外精炼→连铸作业→铸坯下线→铸坯检验→成品出库,连铸作业,该工位位于连铸机组区域，上游为钢包回转台，下游为铸坯切割。当前由人工执行连铸机巡检，操作内容包括检查结晶器状态、观察铸坯表面、监控二冷段喷水状态、读取工艺参数。连铸区域高温辐射强，二冷段水汽弥漫能见度低，地面湿滑。典型配置为每班3-4人，连续监控，单次巡检耗时20-30分钟。该工位容易出现滑倒事故、高温烫伤、蒸汽灼伤、因水汽遮挡导致异常发现滞后等问题。,高温辐射+水汽环境属于人类作业受限环境（入口二）；巡检可重试（入口三）；铸坯质量数据有追溯要求（入口五）。,31,黑色金属冶炼和压延加工业,4,水汽弥漫导致滑倒和蒸汽烫伤事故多发，防护装备降低行动效率,4,每台连铸机需3-4个巡检岗，大型钢企有5-15台连铸机,5,命中V1全时、V2一致性、V5铸坯数据、V6热成像/缺陷检测、V7失败数据、V4群体共享,2,自由空间移动+视觉监控+仪表读取,4,连铸机布局固定，巡检路线明确,4,单次巡检遗漏可快速补检,5,连续监控任务，无固定节拍
中间包操作-钢水浇注监控-高温溅射风险,TundishOperation-SteelPouringMonitoring-HighTempSplash,31-312-3120,铁水接收→铁水预处理→转炉/电炉装料→吹炼熔炼→炉外精炼→连铸作业→铸坯下线→铸坯检验→成品出库,连铸作业,该工位位于连铸平台中间包区域，上游为大包回转台，下游为结晶器。当前由人工监控中间包浇注状态，操作内容包括观察钢水液面、添加覆盖剂、调整塞棒/滑板、监控钢水温度。中间包内钢水温度1550℃以上，有钢水溅射风险，覆盖剂添加时粉尘较大。典型配置为每班2-3人，连续浇注期间需持续监控，单炉浇注持续30-60分钟。该工位容易出现钢水溅射烫伤、覆盖剂添加不均导致卷渣、塞棒调节不当导致拉速波动等问题。,1550℃钢水近距离操作+溅射风险属于人类不宜作业环境（入口二）；浇注数据有刚性追溯要求（入口五）；中间包操作经验要求高，遥操作可实现专家投射（入口七）。,31,黑色金属冶炼和压延加工业,5,中间包区域钢水溅射事故频发，属于连铸高危岗位,3,每台连铸机1-2个中间包操作岗，单企业10-30人,4,命中V2液面控制一致性、V5浇注数据、V6温度/液面精确监测、V7异常案例,3,需判断液面高度并调节塞棒开度，添加覆盖剂需一定手法,4,中间包位置固定，操作空间明确,2,液面失控可能导致漏钢事故，后果严重,3,浇注速度需与拉速匹配，有一定时间约束
铸坯表面检测-缺陷识别标记-高温辐射环境,BilletSurfaceInspection-DefectMarking-HighTempRadiation,31-312-3120,铁水接收→铁水预处理→转炉/电炉装料→吹炼熔炼→炉外精炼→连铸作业→铸坯下线→铸坯检验→成品出库,铸坯检验,该工位位于铸坯下线后的检验区，上游为切割机，下游为堆垛或精整。当前由人工执行铸坯表面目视检测，操作内容包括观察铸坯表面裂纹、气孔、夹杂等缺陷、用粉笔标记缺陷位置、记录缺陷类型。铸坯温度仍有600-800℃，辐射热强烈，需保持一定距离观察。典型配置为每班2-3人，每根铸坯检测耗时1-2分钟，日检测量200-500根。该工位容易出现因高温疲劳导致漏检、缺陷判定标准不一致、记录错误等问题。,600-800℃高温辐射环境（入口二）；人类注意力衰减导致漏检（入口四）；质量数据有追溯要求（入口五）；检测可与后续修磨合并（入口六）。,31,黑色金属冶炼和压延加工业,4,高温辐射导致有效工作时间下降，下午漏检率比上午高50%以上,4,每台连铸机1-2个检测岗，全国连铸机约1500台,5,命中V1全时、V2一致性、V3操作检测合并、V5缺陷数据、V6机器视觉、V7失败数据,2,视觉观察+粉笔标记，无精密接触,4,检测线位置固定，铸坯运行轨迹稳定,4,漏检可在后续精整发现，单次漏检不致报废,3,需跟上连铸节奏，但有一定缓冲空间
巡检监测-加热炉区域-高温烟气环境,Inspection-ReheatingFurnaceArea-HighTempFumes,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,加热炉加热,该工位位于轧钢加热炉区域，上游为坯料上料，下游为粗轧机。当前由人工执行加热炉巡检，操作内容包括观察炉膛火焰状态、检查烧嘴工作情况、读取炉温仪表、检查步进梁运行。炉膛温度1200-1300℃，炉外环境温度50-70℃，烟气和氧化铁皮粉尘较多。典型配置为每班2人，单次巡检耗时20-30分钟，每班巡检6-8次。该工位容易出现高温中暑、观察疏忽导致加热质量问题、粉尘吸入等问题。,高温烟气+粉尘环境属于人类不宜长时间作业（入口二）；巡检可重试（入口三）；需要在炉前多层平台移动（入口一）。,31,黑色金属冶炼和压延加工业,4,环境温度50-70℃，夏季中暑事故多发，有效工作时间缩减40%,4,每条轧线1-2座加热炉，大型企业有5-10条轧线,4,命中V1全时、V2一致性、V5加热数据、V6热成像检测、V7异常案例,2,自由空间移动+仪表读取+火焰观察,4,加热炉布局固定，巡检路线明确,5,巡检遗漏可下轮补上,5,按频次巡检，无固定节拍
巡检监测-轧机区域设备-高温振动噪音,Inspection-RollingMillArea-HighTempVibrationNoise,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,精轧,该工位位于轧机机列区域，上游为粗轧或上道机架，下游为下道机架或冷却段。当前由人工执行轧机巡检，操作内容包括检查轧辊表面状态、监控润滑油流量、听取轴承运转声音、观察轧件表面质量。轧机区域环境温度40-60℃，振动大，噪音达100dB，氧化铁皮飞溅。典型配置为每班3-4人，连续巡检监控。该工位容易出现烫伤、噪音性耳聋、氧化铁皮刺伤眼睛等问题。,高温振动+高噪音+铁皮飞溅属于人类作业受限环境（入口二）；设备巡检可重试（入口三）；需要在长机列间移动（入口一多工位切换）。,31,黑色金属冶炼和压延加工业,4,噪音性耳聋和氧化铁皮伤眼是常见职业病，防护装备限制作业灵活性,5,每条轧线10-20个机架需巡检，全国轧线数千条，工位以万计,5,命中V1全时、V2一致性、V4群体学习、V5设备数据、V6振动/声音监测、V7故障数据,2,自由空间移动+状态观察+声音监听,4,轧机布局固定，巡检路线明确,5,巡检遗漏可快速补检,5,连续监控，无固定节拍
换辊辅助-轧辊更换作业-重载精密对中,RollChangeAssist-RollReplacement-HeavyPrecisionAlign,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,精轧,该工位位于轧机机架旁，属于定期维护作业。当前由人工配合行车和换辊装置执行轧辊更换，操作内容包括拆卸旧辊、清理辊缝残留、安装新辊、精确对中调整。轧辊重量从几百公斤到数十吨不等，更换频率根据轧材不同从几小时到几天一次。典型配置为换辊组4-6人，单次换辊耗时30-120分钟。该工位容易出现辊缝异物导致辊面损伤、对中不良导致轧件跑偏、重物挤压伤人等问题。,重载作业有安全风险（入口二）；需要精密对中且双手协作（入口一双臂协作）；换辊频繁，固定自动化不经济（入口一改造不经济）。,31,黑色金属冶炼和压延加工业,3,换辊作业有挤压风险，但已有成熟流程，事故率不高,4,每条轧线换辊组1个，作业频繁，全国数千换辊岗位,3,命中V2对中一致性、V5换辊数据记录、V7故障分析,4,需要精密对中调整，多部件协调安装，力控要求高,4,机架位置固定，换辊流程标准化,3,对中不良需返工调整，但不造成辊面报废,3,换辊停机影响产能，有时间压力
钢材表面检测-带钢缺陷识别-高速连续运行,SteelSurfaceInspection-StripDefectDetection-HighSpeedContinuous,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,表面检测,该工位位于精整线检测段，上游为矫直或酸洗，下游为卷取或剪切。当前由人工配合表面检测仪执行质量判定，操作内容包括观察检测仪报警、目视确认缺陷类型、标记缺陷位置、判定质量等级。带钢运行速度可达10-30m/s，需要持续高度集中注意力。典型配置为每班2-3人轮换，连续在线监控。该工位容易出现因注意力衰减导致漏检、缺陷分类不一致、目视判定误差等问题。,高速运行要求持续高度注意力，人类注意力衰减是核心痛点（入口四）；质量数据有追溯要求（入口五）；多条产线可规模化部署（入口八）。,31,黑色金属冶炼和压延加工业,4,连续盯屏4小时后漏检率上升200%，需设复检岗增加冗余人力,5,每条产线1-2个检测岗，全国冷轧/热轧线数千条，工位以万计,5,命中V1全时、V2一致性、V3操作检测合并、V4群体学习、V5缺陷数据、V6机器视觉,2,视觉观察判定+标记操作，无复杂接触,5,检测位置固定，带钢轨迹稳定，环境恒定,3,漏检流入下游客户会导致质量投诉，有一定经济损失,2,需跟上高速运行节奏，检测时间极短
钢卷打捆包装-成品捆扎-重载双臂协作,CoilStrapping-FinishedPackaging-HeavyDualArm,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,包装,该工位位于成品包装区，上游为卷取或剪切，下游为成品库。当前由人工配合半自动打捆机执行钢卷/钢板捆扎包装，操作内容包括放置垫木、穿捆带、锁扣紧固、贴标签。钢卷重量5-30吨，捆带拉紧需较大力量，有捆带断裂弹伤风险。典型配置为每班4-6人，单卷包装耗时3-5分钟，日包装量100-300卷。该工位容易出现捆带弹伤、搬运垫木扭伤、包装不规范导致运输损伤等问题。,重载作业+捆带弹伤风险（入口二）；需要双手协作穿带锁扣（入口一双臂协作）；多条产线规模化部署（入口八）；包装一致性对运输质量有影响（入口四）。,31,黑色金属冶炼和压延加工业,3,捆带弹伤偶发，体力消耗大导致年龄结构偏大、招工有困难,5,每条产线2-4个包装岗，全国钢铁企业包装工位以万计,4,命中V1全时、V2一致性、V4群体学习、V5包装数据、V7失败数据,3,穿带+锁扣+拉紧需双臂协调，有力控要求,4,包装位置固定，钢卷放置位置稳定,4,包装不合格可返工重做，不损伤产品,3,需跟上产线节奏，但有缓冲库存
钢板堆垛-成品码垛入库-重载精准定位,PlateStacking-FinishedPalletizing-HeavyPrecisionPlace,31-313-3130,坯料入库→加热炉加热→粗轧→精轧→层流冷却→卷取/矫直→精整→表面检测→包装→成品出库,成品出库,该工位位于成品库或发货区，上游为包装区，下游为运输车辆。当前由人工操作行车或叉车执行钢板/钢卷堆垛，操作内容包括吊装定位、整齐码垛、防护垫放置。钢板单张重量从数百公斤到数吨，需要精准放置避免倾倒。典型配置为每班4-6人，单次堆垛操作耗时2-5分钟，日堆垛量根据产能从几十到数百垛。该工位容易出现堆垛倾倒伤人、吊装碰撞损伤钢板、码垛不齐导致空间浪费等问题。,重载吊装有安全风险（入口二）；堆垛可重试（入口三）；多企业通用场景（入口八）；人类注意力衰减导致码垛质量下降（入口四）。,31,黑色金属冶炼和压延加工业,3,吊装伤害事故年均发生，但已有成熟操作规范,5,每个钢铁企业有多个成品库，堆垛岗位以万计,3,命中V2码垛一致性、V4群体学习、V5库存数据,2,吊装放置为主，定位精度厘米级,4,库区布局固定，堆垛位置预设,4,放置不齐可调整，不造成产品损伤,4,有发货节奏但非严格节拍
巡检监测-矿热炉区域-高温烟尘强辐射,Inspection-SubmergedArcFurnaceArea-HighTempDustRadiation,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,矿热炉熔炼,该工位位于矿热炉周边区域，上游为炉料加入，下游为出合金口。当前由人工执行矿热炉巡检，操作内容包括检查电极工作状态、观察炉口料面、监控电气参数、检查冷却系统。矿热炉操作温度1500-2000℃，炉口有强光辐射和高温烟尘，电极区有电弧闪光。典型配置为每班2-3人，单次巡检耗时20-30分钟，每班巡检4-6次。该工位容易出现高温中暑、电弧光灼伤、烟尘吸入等职业病问题。,1500-2000℃极高温+电弧辐射+烟尘属于人类不宜作业环境（入口二）；设备巡检可重试（入口三）；需要在多层平台移动（入口一）。,31,黑色金属冶炼和压延加工业,5,矿热炉炉前是铁合金厂最危险岗位，烫伤和电弧伤事故频发,3,每座矿热炉需2-3个巡检岗，中型企业有3-10座矿热炉,4,命中V1全时、V5设备数据、V6热成像/电气监测、V7故障案例,2,自由空间移动+仪表读取+状态观察,4,矿热炉布局固定，巡检路线明确,5,巡检遗漏可下轮补上,5,按频次巡检，无固定节拍
出合金监控-合金液出炉过程-2000℃极高温,Monitoring-AlloyTapping-2000CExtremeTemp,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,出合金作业,该工位位于矿热炉出合金口区域，上游为炉内熔炼，下游为合金锭模或粒化装置。当前由人工监控出合金过程，操作内容包括观察合金液流态、判断渣金分离状态、控制出合金口。合金液温度可达1800-2000℃，辐射热极强，有合金液飞溅风险。典型配置为每班3-4人，单次出合金持续20-60分钟，日出合金4-8次。该工位容易出现合金液溅射烫伤、渣金分离不彻底导致产品质量问题、出合金口堵塞处理危险等问题。,2000℃极端高温+飞溅风险属于人类不可达环境（入口二）；出合金工经验要求高，遥操作可实现专家投射（入口七）；出合金数据有质量追溯要求（入口五）。,31,黑色金属冶炼和压延加工业,5,合金液溅射是铁合金厂最常见工伤类型，近年多起重伤案例,3,每座矿热炉1个出合金岗位组，单企业5-20人,4,命中V1连续监控、V5出合金数据、V6热成像测温、V7异常案例,3,需判断渣金界面并控制出合金节奏，有操作判断要求,4,出合金位置固定，锭模/粒化位置明确,2,渣金分离不良会影响产品成分，造成经济损失,3,出合金时间有限制，需在熔炼周期内完成
合金取样-熔炼成分检测-极高温危险作业,Sampling-AlloyComposition-ExtremeHighTempHazard,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,出合金作业,该工位位于出合金口或合金流槽旁，上游为出合金过程，下游为化验室。当前由人工使用取样勺进行合金液取样，操作内容包括将取样器伸入合金流中取样、迅速转移冷却、标记送检。合金液温度1800-2000℃，取样操作距离合金流约0.5米，辐射热强烈。典型配置为每班2人，每次出合金取样1-2次，单次取样操作耗时约30秒。该工位容易出现合金液溅射烫伤、取样位置不当导致样品不合格等问题。,2000℃合金液近距离操作属于人类不可达环境（入口二）；成分数据对产品控制有刚性追溯要求（入口五）；取样可重试（入口三）。,31,黑色金属冶炼和压延加工业,5,合金液取样是铁合金厂最危险操作之一，2000℃温度远超钢水,3,每座矿热炉1-2个取样岗，单企业5-15个工位,4,命中V2取样一致性、V5成分数据追溯、V6温度精确监测、V7异常案例,3,取样器入液角度、深度、时间需精确控制,4,取样点位置固定，合金流位置稳定,4,取样失败可立即重取,4,出合金窗口内完成即可，时间宽裕
合金破碎筛分-成品加工-粉尘振动环境,AlloyBreakingScreening-ProductProcessing-DustVibration,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,冷却破碎,该工位位于破碎筛分车间，上游为合金冷却区，下游为包装区。当前由人工配合破碎机、筛分机执行合金破碎和分级，操作内容包括上料控制、破碎机监控、筛网清理、分级装袋。破碎筛分产生大量粉尘和噪音，振动较大，有粉尘爆炸风险（某些铁合金）。典型配置为每班3-4人，连续作业。该工位容易出现粉尘吸入导致职业病、噪音性耳聋、筛网堵塞处理时被卷入等问题。,粉尘超标+噪音+爆炸风险属于人类不宜作业环境（入口二）；设备巡检监控可重试（入口三）；多台设备规模化部署（入口八）。,31,黑色金属冶炼和压延加工业,4,粉尘职业病高发，防护面罩降低作业效率，年流动率超35%,3,每企业1-2条破碎线，单线3-5个工位,3,命中V1连续监控、V5生产数据、V7设备故障数据,2,以设备监控为主，偶有清理疏通操作,4,破碎线布局固定，设备位置稳定,4,监控遗漏可及时发现补救,4,连续作业但非严格节拍
配料称量-原料精准配比-粉尘扬尘环境,BatchingWeighing-RawMaterialRatio-DustyEnvironment,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,配料称量,该工位位于配料站，上游为原料仓，下游为加料系统。当前由人工配合电子秤执行原料配比，操作内容包括按配方取各种矿石/还原剂/辅料、称量核对、混合装料。配料区粉尘较大，尤其是碳质还原剂区域。典型配置为每班2-3人，每炉配料耗时15-30分钟，日配料10-20批。该工位容易出现配比错误导致合金成分不合格、粉尘吸入、称量精度受人为因素影响等问题。,粉尘环境属于人类不宜长时间作业（入口二）；配料精度影响产品质量，人类注意力衰减导致误差增大（入口四）；配料数据有追溯要求（入口五）。,31,黑色金属冶炼和压延加工业,3,粉尘环境需防护，配料误差导致的质量问题每月均有发生,3,每座矿热炉配1个配料岗，单企业5-15个工位,4,命中V2配料一致性、V5配料追溯数据、V6精确称量、V7配方异常记录,2,称量放置操作，定位精度厘米级,4,配料站布局固定，料仓位置稳定,3,配料错误需重配，浪费时间但不报废原料,4,按熔炼周期配料，有缓冲时间
成品检验取样-合金品质检测-粉尘飞溅环境,ProductSampling-AlloyQualityInspection-DustEnvironment,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,检验,该工位位于质检区，上游为筛分分级，下游为包装。当前由人工执行成品合金取样检验，操作内容包括从成品堆中随机取样、破碎制样、标记送检。取样和制样过程产生粉尘，某些铁合金粉末有易燃性。典型配置为每班1-2人，每批次取样检验，单次取样操作耗时10-15分钟。该工位容易出现取样不规范导致样品代表性不足、粉尘吸入、制样过程火花引燃等问题。,粉尘+易燃风险属于人类作业受限环境（入口二）；质量数据有追溯要求（入口五）；取样可重试（入口三）。,31,黑色金属冶炼和压延加工业,3,粉尘环境需防护，某些合金粉末有燃爆风险,3,每企业1-2个质检岗，按批次取样,3,命中V2取样一致性、V5质检数据追溯、V7异常记录,2,取样+破碎制样，无精密操作,4,质检区布局固定，取样点明确,5,取样失败可重取,5,按批次检验，无固定节拍
冷却区巡检-合金冷却监控-高温余热环境,CoolingAreaInspection-AlloyMonitoring-HighResidualHeat,31-314-3140,原料入库→配料称量→炉料装入→矿热炉熔炼→出合金作业→冷却破碎→筛分分级→检验→包装→成品出库,冷却破碎,该工位位于合金冷却区，上游为出合金浇注，下游为破碎。当前由人工执行冷却区巡检，操作内容包括观察合金冷却状态、检查锭模/粒化状态、判断脱模时机。刚浇注的合金温度高达1500℃以上，冷却区环境温度50-70℃，有高温辐射和热变形风险。典型配置为每班2人，连续监控，单次巡检耗时15-20分钟。该工位容易出现高温烫伤、脱模时机判断失误、合金开裂等问题。,高温余热环境属于人类作业受限（入口二）；巡检可重试（入口三）；冷却数据对产品质量有影响需追溯（入口五）。,31,黑色金属冶炼和压延加工业,4,高温辐射导致有效工作时间下降，夏季需频繁换班,3,每企业1-2个冷却区，巡检岗2-4人,3,命中V1连续监控、V5冷却数据、V6热成像监测,2,视觉监控+简单判断，无精密操作,4,冷却区布局固定，锭模位置稳定,4,监控遗漏可及时补检,4,按冷却周期监控，有充裕时间
巡检测温-熔炼炉区-高温辐射环境,Inspection-SmeltingFurnaceZone-HighTempRadiation,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,熔炼,该工位位于熔炼车间炉前区域，上游为配料投料，下游为出炉精炼。当前由人工手持红外测温仪和巡检记录本，沿炉台行走读取炉壁温度、观察火焰颜色、记录仪表数据。炉前环境温度50-70℃，辐射热强烈，需读取10-15个测点，巡检路线约200米。典型配置为每班2人轮换，单次巡检耗时20-40分钟，每班巡检4-6次。该工位常见问题为高温疲劳导致漏检、记录错误，夏季中暑风险高。,炉前高温辐射环境人类难以长时间作业，需穿戴隔热服后有效作业时间大幅缩减；巡检漏读可下轮补上，容错空间大；过程数据有追溯需求。,32,有色金属冶炼和压延加工业,5,炉前温度超60℃，需穿隔热服，有中暑和烫伤事故记录,4,单厂3-8座熔炼炉，行业内普遍存在，全国同类工位数千,5,命中V1全时在线、V2一致性、V5过程数据、V6超人感知、V7失败数据,2,行走+手持测温枪对准测点，无精密接触,4,炉台布局固定，测点位置固定，偶有行车经过,5,漏读一个测点下轮补上，不影响生产,5,非产线节拍任务，按班次频率执行即可
取样送检-熔炼炉前-高温液态金属,Sampling-FurnaceFront-MoltenMetal,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,熔炼,该工位位于熔炼炉出料口侧，上游为熔炼过程控制，下游为化验室成分分析。当前由人工使用长柄取样勺伸入炉内取熔融金属样，倒入样模冷却后送检。操作距离炉口约1-2米，熔体温度1000-1500℃，单次取样动作耗时30-60秒。每炉取样2-4次，每班操作8-15次。该工位常见问题为烫伤事故、取样位置不一致导致成分检测代表性差。,直面千度熔体，烫伤风险极高，穿戴防护后动作迟缓；取样位置一致性直接影响成分检测准确性；操作可遥操作模式执行。,32,有色金属冶炼和压延加工业,5,面对1000℃以上熔体，历史烫伤事故记录，需穿全套隔热防护,4,每座炉配1个取样点，单厂3-8座，行业普遍存在,4,命中V2一致性、V5过程数据、V6温度感知、V7失败记录,3,长柄工具操作，需对准取样位置，有轻度力控,4,取样口位置固定，炉台布局稳定,4,取样失败可立即重取，样品本身无成本,4,按工艺节点取样，非连续产线节拍
阳极更换-电解槽-腐蚀高温环境,AnodeReplacement-ElectrolyticCell-CorrosiveHighTemp,32-00-3211,原料入库→配料→熔炼→吹炼→电解精炼→阳极残极处理→阴极铜剥离→检测→入库,电解精炼,该工位位于电解车间槽面上方，上游为阳极铸造车间，下游为残极回收。当前由人工操作天车配合，将消耗后的残极吊出、新阳极吊入并对位挂放。电解液温度60-70℃，含硫酸雾，单槽40-60片阳极。典型配置为2人配合天车作业，单片更换耗时2-3分钟。该工位常见问题为酸雾腐蚀呼吸道、阳极对位不准导致短路、夏季高温中暑。,酸雾腐蚀环境人类需戴防毒面具作业，有效工时受限；阳极对位精度影响电解效率；双手协作吊挂动作符合人形特征。,32,有色金属冶炼和压延加工业,5,硫酸雾环境，需戴防毒面具，职业病风险高,5,大型电解厂数百个槽位，单厂同类工位数十个,4,命中V1全时在线、V2对位一致性、V5追溯、V6酸雾感知,3,配合天车定位挂放，精度厘米级，有接触约束,4,槽位固定，阳极规格标准化，行车轨道固定,3,挂放不到位需人工调整，不报废但耗时,4,按槽周期更换，非连续节拍
阴极剥离-电解铜-重复弯腰作业,CathodeStripping-ElectrolyticCopper-RepetitiveBending,32-00-3211,原料入库→配料→熔炼→吹炼→电解精炼→阳极残极处理→阴极铜剥离→检测→入库,阴极铜剥离,该工位位于电解车间剥片区，上游为电解出槽，下游为阴极铜码垛称重。当前由人工或半自动剥片机将电解沉积的铜层从不锈钢始极板上剥离。单片阴极铜重100-150kg，剥离后需翻转检查表面质量。每班处理200-400片，单片耗时15-30秒。该工位常见问题为腰肌劳损、始极板划伤、铜片表面缺陷漏检。,重复弯腰搬运百公斤重物，肌肉骨骼损伤高发；剥离力度一致性影响始极板寿命；可同步完成表面检测。,32,有色金属冶炼和压延加工业,4,重复搬运百公斤重物，腰肌劳损高发，年流动率超40%,5,大型电解厂日产千吨级，剥片工位数十个,4,命中V1全时在线、V2力控一致、V3操作检测合并、V5追溯,3,剥离需控制角度和力度，翻转检查多面,4,剥片机工位固定，始极板规格标准,3,剥离不完整需补剥，始极板损伤有成本,3,连接产线，但工位可并行配置
阳极泥收集-电解槽底-贵金属回收,AnodeSlimeCollection-CellBottom-PreciousMetalRecovery,32-00-3221,阳极泥收集→酸浸→分银→氯化分金→精炼→铸锭→检测→入库,阳极泥收集,该工位位于电解槽底部清理区，上游为电解周期结束，下游为阳极泥处理车间。当前由人工在停槽检修时进入槽内，用铲子和吸泥设备收集沉积在槽底的阳极泥。阳极泥含金银铂钯等贵金属，槽内残留电解液有腐蚀性。每槽清理耗时2-4小时，每月清理1-2次。该工位常见问题为酸液灼伤、贵金属散落损失难以追溯、密闭空间作业风险。,密闭酸性环境作业，安全风险高；贵金属回收有严格追溯要求；收集量的精确记录对贵金属平衡核算至关重要。,32,有色金属冶炼和压延加工业,5,密闭空间+酸性残液，需全套防护，有灼伤事故记录,3,铜冶炼厂均有此工序，但清理频率低,5,命中V2一致性、V5贵金属追溯刚需、V6环境感知、V7失败记录,3,铲刮收集，需覆盖槽底全面积，力控中等,4,槽体结构固定，底部平面规则,4,遗漏少量下次清理，但贵金属损失需追溯,5,检修周期任务，无产线节拍
出铝作业-电解槽-高温铝液,AluminumTapping-ElectrolyticCell-MoltenAluminum,32-00-3216,氧化铝入库→配料→电解→出铝→精炼→铸锭→均质化→检测→入库,出铝,该工位位于电解车间槽面，上游为电解过程，下游为混合炉精炼。当前由人工操作真空抬包配合打壳机，将电解槽内950℃的铝液吸出。操作时面对高温槽面，需控制吸液深度和抬包移动。单槽出铝耗时5-10分钟，每班出铝30-50槽次。该工位常见问题为高温灼伤、氟化物粉尘吸入、出铝量波动影响槽况。,面对950℃铝液和氟化物粉尘，人类必须全套防护作业；出铝量一致性影响电解槽热平衡；遥操作模式可行。,32,有色金属冶炼和压延加工业,5,950℃铝液+氟化物粉尘，需全套防护，职业病高发,5,大型铝厂数百台电解槽，出铝工位需求量大,4,命中V1全时在线、V2出铝量一致、V5追溯、V6温度感知,3,控制抬包位置和吸液深度，有位置精度要求,4,槽位固定，抬包轨道固定,3,出铝不足需补出，过量影响槽况,4,按槽况周期出铝，可调度排班
换极作业-铝电解槽-阳极炭块更换,AnodeChange-AluminumCell-CarbonBlockReplacement,32-00-3216,氧化铝入库→配料→电解→出铝→精炼→铸锭→均质化→检测→入库,电解,该工位位于电解槽阳极区域，上游为阳极组装，下游为残极回收。当前由人工配合多功能天车，将消耗的阳极炭块拔出、新阳极插入并调整高度。槽面温度300-400℃，阳极单块重800-1200kg。每班更换50-100块，单块耗时3-5分钟。该工位常见问题为高温灼伤、阳极位置偏差导致电流分布不均、粉尘吸入。,高温粉尘环境，人类需穿戴防护作业效率低；阳极定位精度直接影响电解效率；多工位移动切换典型场景。,32,有色金属冶炼和压延加工业,5,槽面300℃以上，阳极粉尘，需全套防护，灼伤风险高,5,大型铝厂日换极数百块，工位需求量极大,4,命中V1全时在线、V2定位一致性、V5追溯、V6温度监测,3,配合天车定位插入，需高度调整，精度厘米级,4,槽位和阳极位置固定，规格标准化,3,定位偏差需重调，影响电流分布,4,按消耗周期更换，可调度
扒渣作业-熔炼炉-高温熔渣清除,SlagRemoval-SmeltingFurnace-MoltenSlagClearing,32-321-00,原料入库→配料→熔炼→精炼→铸锭→均质化→检测→入库,熔炼,该工位位于熔炼炉渣口侧，上游为熔炼过程，下游为熔渣处理。当前由人工使用长柄扒渣耙将炉内浮渣从熔体表面扒出。熔渣温度1000-1300℃，扒渣时有熔渣飞溅风险。每炉扒渣2-4次，单次耗时5-15分钟。该工位常见问题为烫伤、熔渣飞溅伤眼、扒渣不净影响金属品质。,直面千度熔渣，飞溅灼伤风险极高；扒渣彻底性影响金属纯度；长柄工具操作适合遥操作。,32,有色金属冶炼和压延加工业,5,千度熔渣飞溅风险，有烫伤和眼伤事故记录,4,每座熔炼炉需扒渣，单厂多座，行业普遍,3,命中V1全时在线、V2一致性、V6温度感知,3,长柄工具横向扒动，需覆盖熔体表面,4,渣口位置固定，炉体结构稳定,4,扒渣不净可补扒，不造成直接损失,4,按熔炼节点操作，非连续节拍
